GSM,405,66,22023,78.011169,30.333252,L34
GSM,405,66,22022,78.012772,30.335312,L34
GSM,405,66,25333,78.036575,30.327072,L34
GSM,405,66,22783,78.008581,30.327283,L34
GSM,405,834,14881,81.633636,21.225037,L5
GSM,405,70,31523,85.126877,25.622177,L4
GSM,405,70,31522,85.126877,25.622177,L4
GSM,405,66,19183,78.007842,30.309272,L34
UMTS,405,34,292580,77.568479,12.912565,L14
GSM,405,20,40482,80.244055,13.096218,L29
GSM,405,11,40482,76.931351,8.537064,L15
UMTS,405,56,52504605,91.783905,26.164627,L3
GSM,405,751,10733,91.806564,26.133041,L3
GSM,405,755,11902,91.279221,23.831406,L31
GSM,405,66,20082,78.026713,30.333689,L34
GSM,405,10,60123,77.596664,12.954941,L13
UMTS,405,34,93921,77.593002,12.959061,L13
UMTS,405,34,86803,77.593002,12.959061,L13
UMTS,405,34,93922,77.593002,12.959061,L13
GSM,405,22,52482,78.037824,30.306473,L34
GSM,405,66,20103,78.010483,30.314713,L34
GSM,405,20,51093,80.2565,13.080597,L29
GSM,405,66,20081,78.025589,30.335312,L34
UMTS,405,51,116224,87.322769,23.532028,L35
GSM,405,66,20202,78.031082,30.317184,L34
GSM,405,803,24423,77.594833,12.903214,L14
UMTS,405,803,13185505,77.594719,12.903099,L14
UMTS,405,38,13137714,77.426147,23.252563,L16
UMTS,405,38,13140049,77.424774,23.252563,L16
GSM,405,806,11133,75.792618,26.908951,L27
GSM,405,806,58953,75.792618,26.908951,L27
GSM,405,803,13422,77.555923,12.88353,L14
UMTS,405,34,293181,77.584763,12.902206,L14
UMTS,405,34,275129,77.583847,12.90184,L14
GSM,405,34,28972,77.592773,12.952652,L13
UMTS,405,801,65613674,78.455086,17.562847,L30
UMTS,405,52,177178,85.311447,23.349106,L12
UMTS,405,52,193320,85.312271,23.34938,L12
GSM,405,806,10953,75.790792,26.911966,L27
GSM,405,752,13822,85.124817,25.610504,L4
UMTS,405,803,13182865,77.595062,12.985703,L13
GSM,405,803,12732,77.595062,12.878723,L14
GSM,405,803,54081,77.595062,12.875977,L14
UMTS,405,34,290329,77.591492,12.905914,L14
GSM,405,799,15771,72.823563,18.998795,L17
UMTS,405,9,1089439,74.814835,34.074783,L11
UMTS,405,9,1090348,74.814835,34.074783,L11
UMTS,405,9,1089847,74.814835,34.074783,L11
GSM,405,37,22187,73.860397,18.505783,L18
GSM,405,750,27223,74.798355,34.072037,L11
UMTS,405,67,119709,88.603775,27.317917,L28
GSM,405,51,54032,88.612289,27.327805,L28
GSM,405,51,54033,88.612289,27.327805,L28
GSM,405,54,6233,81.854839,25.436955,L33
GSM,405,801,10051,78.44101,17.571259,L30
GSM,405,801,10052,78.455429,17.562332,L30
GSM,405,849,50073,92.726412,23.750381,L21
GSM,405,849,50433,92.725845,23.750107,L21
GSM,405,755,11763,94.09584,25.660629,L22
GSM,405,66,20172,78.010483,30.322037,L34
GSM,405,66,51561,78.00293,30.325699,L34
GSM,405,66,20083,78.026276,30.333939,L34
GSM,405,15,14213,72.840042,19.002914,L17
UMTS,405,800,66137571,77.218781,28.630371,L6
GSM,405,752,12428,85.306091,23.317795,L12
UMTS,405,52,128342,85.075378,25.601578,L4
GSM,405,38,34304,77.412186,23.247757,L16
GSM,405,38,34304,77.411728,23.247757,L16
GSM,405,34,37733,77.569199,12.909622,L14
GSM,405,34,37731,77.572403,12.906876,L14
GSM,405,66,20171,78.00499,30.324326,L34
GSM,405,66,29711,78.039319,30.327074,L34
GSM,405,66,48072,78.051682,30.334396,L34
GSM,405,66,20701,78.052025,30.332565,L34
GSM,405,66,20702,78.053284,30.332565,L34
GSM,405,66,21772,78.046188,30.328445,L34
UMTS,405,56,52898950,91.781845,26.126175,L3
UMTS,405,34,293030,77.586332,12.912565,L14
GSM,405,21,20611,81.840591,25.428543,L33
GSM,405,10,60113,77.606186,12.95192,L13
GSM,405,803,20613,77.57515,12.908249,L14
GSM,405,803,14732,77.573776,12.910995,L14
UMTS,405,31,2213243,75.717087,29.161148,L9
UMTS,405,52,128454,85.110397,25.62355,L4
UMTS,405,52,129434,85.109711,25.62355,L4
GSM,405,37,22951,73.831215,18.49308,L18
GSM,405,37,31230,73.832245,18.49411,L18
GSM,405,37,11230,73.843002,18.499374,L18
GSM,405,37,31233,73.84639,18.501389,L18
GSM,405,37,21233,73.848038,18.501075,L18
GSM,405,751,48442,91.801071,26.134415,L3
UMTS,405,15,2571805,72.820816,18.976822,L17
UMTS,405,15,2571807,72.818527,18.96904,L17
UMTS,405,34,298911,77.603931,12.881985,L14
UMTS,405,34,293751,77.6017,12.878494,L14
UMTS,405,51,160629,88.601303,27.316818,L28
GSM,405,803,13482,77.582605,12.9622,L13
GSM,405,36,20057,88.348631,22.54113,L36
GSM,405,38,30486,77.410812,23.26149,L16
GSM,405,38,22598,77.410355,23.262863,L16
GSM,405,34,20441,77.595357,12.968478,L13
GSM,405,34,20323,77.595093,12.969548,L13
GSM,405,66,20822,78.055801,30.324326,L34
UMTS,405,38,13399962,81.640863,21.233225,L5
GSM,405,751,10831,91.789926,26.135788,L3
GSM,405,751,10715,91.790737,26.136646,L3
GSM,405,812,20102,75.842056,30.890121,L26
GSM,405,44,16687,80.232742,13.095016,L29
GSM,405,51,10502,87.314529,23.533401,L35
GSM,405,751,34402,91.787338,26.134689,L3
GSM,405,751,10841,91.790215,26.136345,L3
GSM,405,751,47212,91.790157,26.137812,L3
UMTS,405,15,2591776,72.818069,18.996048,L17
UMTS,405,15,2566167,72.818069,18.996048,L17
GSM,405,751,10713,91.793518,26.143341,L3
GSM,405,751,47683,91.787463,26.147648,L3
GSM,405,751,11311,91.787286,26.148096,L3
GSM,405,845,11231,91.776352,26.163254,L3
GSM,405,845,11232,91.776352,26.163597,L3
GSM,405,27,19273,85.334702,23.351212,L12
GSM,405,27,19931,85.331497,23.352814,L12
GSM,405,27,58651,85.326843,23.35228,L12
GSM,405,66,20112,78.007736,30.309219,L34
GSM,405,66,41833,78.053741,30.332565,L34
GSM,405,810,24343,81.872177,25.447769,L33
GSM,405,751,11312,91.787338,26.147919,L3
UMTS,405,34,101602,77.586136,12.965927,L13
UMTS,405,5,2904436,77.22702,28.662643,L6
UMTS,405,5,2905357,77.228394,28.662643,L6
GSM,405,39,61813,72.822739,18.96611,L17
GSM,405,66,19181,78.006363,30.309219,L34
GSM,405,751,34392,91.784592,26.157761,L3
UMTS,405,803,13184285,77.616348,12.97554,L13
UMTS,405,803,13187954,77.617722,12.970963,L13
GSM,405,752,13192,85.107776,25.624924,L4
GSM,405,66,20193,78.03566,30.325699,L34
GSM,405,66,48091,78.031082,30.328445,L34
GSM,405,751,47213,91.793518,26.140594,L3
GSM,405,751,10781,91.791458,26.137161,L3
UMTS,405,56,52897641,91.791458,26.135788,L3
GSM,405,751,47682,91.792557,26.143204,L3
UMTS,405,803,13184955,77.560387,12.887307,L14
UMTS,405,56,52941859,91.799698,26.139565,L3
GSM,405,56,54301,91.799011,26.139908,L3
UMTS,405,752,537309,85.103531,25.629044,L4
GSM,405,34,12622,77.5811,12.910538,L14
GSM,405,751,34401,91.786308,26.136475,L3
GSM,405,751,10852,91.785965,26.137161,L3
GSM,405,751,44612,91.785965,26.148605,L3
UMTS,405,46,2768039,78.00808,27.168159,L32
UMTS,405,15,2567227,72.842789,19.012527,L17
UMTS,405,52,177269,85.29795,23.348596,L12
UMTS,405,52,196100,85.303116,23.350754,L12
GSM,405,56,10192,91.772324,26.163254,L3
GSM,405,56,63491,91.772336,26.162879,L3
GSM,405,751,10721,91.796951,26.141281,L3
GSM,405,751,10712,91.796559,26.141281,L3
GSM,405,56,10103,91.775763,26.158938,L3
UMTS,405,55,26366264,74.802475,34.08989,L11
GSM,405,70,5352,85.308151,23.327408,L12
GSM,405,56,11741,91.778183,26.162109,L3
GSM,405,56,11743,91.776524,26.161194,L3
GSM,405,20,40531,80.231094,13.08815,L29
GSM,405,20,40602,80.242424,13.09948,L29
UMTS,405,56,52892731,91.773605,26.120682,L3
GSM,405,56,11191,91.773605,26.120682,L3
GSM,405,806,59573,75.776138,26.902084,L27
UMTS,405,9,1089789,74.817581,34.06311,L11
